contigID	contigLength	ExtractCompleteContig	PartialExtraction_Start	PartialExtraction_Stop
Un_KN707633v1_decoy	1274	0		
Un_KN707634v1_decoy	1007	0		
Un_KN707635v1_decoy	1414	0		
Un_KN707636v1_decoy	1725	0		
Un_KN707637v1_decoy	5354	0		
Un_KN707638v1_decoy	2189	0		
Un_KN707639v1_decoy	1294	0		
Un_KN707640v1_decoy	1831	0		
Un_KN707641v1_decoy	1647	0		
Un_KN707642v1_decoy	2943	0		
Un_KN707643v1_decoy	2857	0		
Un_KN707644v1_decoy	1030	0		
Un_KN707645v1_decoy	1070	0		
Un_KN707646v1_decoy	1735	0		
Un_KN707647v1_decoy	1982	0		
Un_KN707648v1_decoy	1564	0		
Un_KN707649v1_decoy	1775	0		
Un_KN707650v1_decoy	1540	0		
Un_KN707651v1_decoy	2013	0		
Un_KN707652v1_decoy	1176	0		
Un_KN707653v1_decoy	1890	0		
Un_KN707654v1_decoy	3644	0		
Un_KN707655v1_decoy	2785	0		
Un_KN707656v1_decoy	1017	0		
Un_KN707657v1_decoy	1068	0		
Un_KN707658v1_decoy	1007	0		
Un_KN707659v1_decoy	2605	0		
Un_KN707660v1_decoy	8410	0		
Un_KN707661v1_decoy	5534	0		
Un_KN707662v1_decoy	2173	0		
Un_KN707663v1_decoy	1065	0		
Un_KN707664v1_decoy	8683	0		
Un_KN707665v1_decoy	2670	0		
Un_KN707666v1_decoy	2420	0		
Un_KN707667v1_decoy	2189	0		
Un_KN707668v1_decoy	2093	0		
Un_KN707669v1_decoy	1184	0		
Un_KN707670v1_decoy	1205	0		
Un_KN707671v1_decoy	2786	0		
Un_KN707672v1_decoy	2794	0		
Un_KN707673v1_decoy	19544	0		
Un_KN707674v1_decoy	2848	0		
Un_KN707675v1_decoy	10556	0		
Un_KN707676v1_decoy	9066	0		
Un_KN707677v1_decoy	7267	0		
Un_KN707678v1_decoy	2462	0		
Un_KN707679v1_decoy	1774	0		
Un_KN707680v1_decoy	1297	0		
Un_KN707681v1_decoy	4379	0		
Un_KN707682v1_decoy	4208	0		
Un_KN707683v1_decoy	4068	0		
Un_KN707684v1_decoy	2940	0		
Un_KN707685v1_decoy	3938	0		
Un_KN707686v1_decoy	2072	0		
Un_KN707687v1_decoy	1136	0		
Un_KN707688v1_decoy	4248	0		
Un_KN707689v1_decoy	5823	0		
Un_KN707690v1_decoy	3715	0		
Un_KN707691v1_decoy	4885	0		
Un_KN707692v1_decoy	4813	0		
Un_KN707693v1_decoy	2899	0		
Un_KN707694v1_decoy	1228	0		
Un_KN707695v1_decoy	3119	0		
Un_KN707696v1_decoy	3828	0		
Un_KN707697v1_decoy	1186	0		
Un_KN707698v1_decoy	1908	0		
Un_KN707699v1_decoy	2795	0		
Un_KN707700v1_decoy	3703	0		
Un_KN707701v1_decoy	6722	0		
Un_KN707702v1_decoy	6466	0		
Un_KN707703v1_decoy	2235	0		
Un_KN707704v1_decoy	2871	0		
Un_KN707705v1_decoy	4632	0		
Un_KN707706v1_decoy	4225	0		
Un_KN707707v1_decoy	4339	0		
Un_KN707708v1_decoy	2305	0		
Un_KN707709v1_decoy	3273	0		
Un_KN707710v1_decoy	5701	0		
Un_KN707711v1_decoy	4154	0		
Un_KN707712v1_decoy	1243	0		
Un_KN707713v1_decoy	1308	0		
Un_KN707714v1_decoy	2922	0		
Un_KN707715v1_decoy	3044	0		
Un_KN707716v1_decoy	2888	0		
Un_KN707717v1_decoy	1742	0		
Un_KN707718v1_decoy	4969	0		
Un_KN707719v1_decoy	3270	0		
Un_KN707720v1_decoy	6028	0		
Un_KN707721v1_decoy	1105	0		
Un_KN707722v1_decoy	2884	0		
Un_KN707723v1_decoy	1124	0		
Un_KN707724v1_decoy	1454	0		
Un_KN707725v1_decoy	2565	0		
Un_KN707726v1_decoy	2149	0		
Un_KN707727v1_decoy	2630	0		
Un_KN707728v1_decoy	14625	0		
Un_KN707729v1_decoy	7431	0		
Un_KN707730v1_decoy	5776	0		
Un_KN707731v1_decoy	4820	0		
Un_KN707732v1_decoy	1227	0		
Un_KN707733v1_decoy	7503	0		
Un_KN707734v1_decoy	9652	0		
Un_KN707735v1_decoy	1091	0		
Un_KN707736v1_decoy	2467	0		
Un_KN707737v1_decoy	1270	0		
Un_KN707738v1_decoy	4365	0		
Un_KN707739v1_decoy	4284	0		
Un_KN707740v1_decoy	10282	0		
Un_KN707741v1_decoy	5601	0		
Un_KN707742v1_decoy	4758	0		
Un_KN707743v1_decoy	1624	0		
Un_KN707744v1_decoy	4024	0		
Un_KN707745v1_decoy	1276	0		
Un_KN707746v1_decoy	5083	0		
Un_KN707747v1_decoy	2075	0		
Un_KN707748v1_decoy	3553	0		
Un_KN707749v1_decoy	7010	0		
Un_KN707750v1_decoy	4718	0		
Un_KN707751v1_decoy	3546	0		
Un_KN707752v1_decoy	2873	0		
Un_KN707753v1_decoy	2144	0		
Un_KN707754v1_decoy	2243	0		
Un_KN707755v1_decoy	5343	0		
Un_KN707756v1_decoy	4877	0		
Un_KN707757v1_decoy	3034	0		
Un_KN707758v1_decoy	2826	0		
Un_KN707759v1_decoy	1221	0		
Un_KN707760v1_decoy	1169	0		
Un_KN707761v1_decoy	2319	0		
Un_KN707762v1_decoy	3450	0		
Un_KN707763v1_decoy	2674	0		
Un_KN707764v1_decoy	3912	0		
Un_KN707765v1_decoy	6020	0		
Un_KN707766v1_decoy	2303	0		
Un_KN707767v1_decoy	2552	0		
Un_KN707768v1_decoy	3656	0		
Un_KN707769v1_decoy	1591	0		
Un_KN707770v1_decoy	1209	0		
Un_KN707771v1_decoy	3176	0		
Un_KN707772v1_decoy	8915	0		
Un_KN707773v1_decoy	4902	0		
Un_KN707774v1_decoy	3324	0		
Un_KN707775v1_decoy	5997	0		
Un_KN707776v1_decoy	2618	0		
Un_KN707777v1_decoy	10311	0		
Un_KN707778v1_decoy	2440	0		
Un_KN707779v1_decoy	12444	0		
Un_KN707780v1_decoy	5691	0		
Un_KN707781v1_decoy	2717	0		
Un_KN707782v1_decoy	5277	0		
Un_KN707783v1_decoy	4373	0		
Un_KN707784v1_decoy	3224	0		
Un_KN707785v1_decoy	2631	0		
Un_KN707786v1_decoy	5385	0		
Un_KN707787v1_decoy	3678	0		
Un_KN707788v1_decoy	1412	0		
Un_KN707789v1_decoy	1443	0		
Un_KN707790v1_decoy	1098	0		
Un_KN707791v1_decoy	3240	0		
Un_KN707792v1_decoy	1915	0		
Un_KN707793v1_decoy	4667	0		
Un_KN707794v1_decoy	7219	0		
Un_KN707795v1_decoy	3277	0		
Un_KN707796v1_decoy	3473	0		
Un_KN707797v1_decoy	4243	0		
Un_KN707798v1_decoy	17599	0		
Un_KN707799v1_decoy	5095	0		
Un_KN707800v1_decoy	2237	0		
Un_KN707801v1_decoy	2901	0		
Un_KN707802v1_decoy	2666	0		
Un_KN707803v1_decoy	5336	0		
Un_KN707804v1_decoy	4383	0		
Un_KN707805v1_decoy	5446	0		
Un_KN707806v1_decoy	6252	0		
Un_KN707807v1_decoy	4616	0		
Un_KN707808v1_decoy	3021	0		
Un_KN707809v1_decoy	3667	0		
Un_KN707810v1_decoy	4563	0		
Un_KN707811v1_decoy	1120	0		
Un_KN707812v1_decoy	3845	0		
Un_KN707813v1_decoy	2272	0		
Un_KN707814v1_decoy	4764	0		
Un_KN707815v1_decoy	5410	0		
Un_KN707816v1_decoy	7150	0		
Un_KN707817v1_decoy	1762	0		
Un_KN707818v1_decoy	1207	0		
Un_KN707819v1_decoy	1331	0		
Un_KN707820v1_decoy	8307	0		
Un_KN707821v1_decoy	2276	0		
Un_KN707822v1_decoy	2575	0		
Un_KN707823v1_decoy	3970	0		
Un_KN707824v1_decoy	1352	0		
Un_KN707825v1_decoy	3040	0		
Un_KN707826v1_decoy	2070	0		
Un_KN707827v1_decoy	2913	0		
Un_KN707828v1_decoy	2389	0		
Un_KN707829v1_decoy	1835	0		
Un_KN707830v1_decoy	4807	0		
Un_KN707831v1_decoy	2201	0		
Un_KN707832v1_decoy	1265	0		
Un_KN707833v1_decoy	1961	0		
Un_KN707834v1_decoy	1064	0		
Un_KN707835v1_decoy	1932	0		
Un_KN707836v1_decoy	3213	0		
Un_KN707837v1_decoy	1178	0		
Un_KN707838v1_decoy	2926	0		
Un_KN707839v1_decoy	1038	0		
Un_KN707840v1_decoy	3298	0		
Un_KN707841v1_decoy	8992	0		
Un_KN707842v1_decoy	6698	0		
Un_KN707843v1_decoy	4880	0		
Un_KN707844v1_decoy	1766	0		
Un_KN707845v1_decoy	3532	0		
Un_KN707846v1_decoy	2297	0		
Un_KN707847v1_decoy	1234	0		
Un_KN707848v1_decoy	1205	0		
Un_KN707849v1_decoy	2790	0		
Un_KN707850v1_decoy	2006	0		
Un_KN707851v1_decoy	4593	0		
Un_KN707852v1_decoy	1579	0		
Un_KN707853v1_decoy	9597	0		
Un_KN707854v1_decoy	10451	0		
Un_KN707855v1_decoy	3219	0		
Un_KN707856v1_decoy	2300	0		
Un_KN707857v1_decoy	5985	0		
Un_KN707858v1_decoy	2959	0		
Un_KN707859v1_decoy	1340	0		
Un_KN707860v1_decoy	3148	0		
Un_KN707861v1_decoy	2242	0		
Un_KN707862v1_decoy	16513	0		
Un_KN707863v1_decoy	7821	0		
Un_KN707864v1_decoy	2159	0		
Un_KN707865v1_decoy	2114	0		
Un_KN707866v1_decoy	4109	0		
Un_KN707867v1_decoy	1544	0		
Un_KN707868v1_decoy	1005	0		
Un_KN707869v1_decoy	8632	0		
Un_KN707870v1_decoy	1012	0		
Un_KN707871v1_decoy	4728	0		
Un_KN707872v1_decoy	2165	0		
Un_KN707873v1_decoy	7591	0		
Un_KN707874v1_decoy	5202	0		
Un_KN707875v1_decoy	4241	0		
Un_KN707876v1_decoy	4131	0		
Un_KN707877v1_decoy	2272	0		
Un_KN707878v1_decoy	2085	0		
Un_KN707879v1_decoy	4346	0		
Un_KN707880v1_decoy	1208	0		
Un_KN707881v1_decoy	4543	0		
Un_KN707882v1_decoy	2772	0		
Un_KN707883v1_decoy	2490	0		
Un_KN707884v1_decoy	4568	0		
Un_KN707885v1_decoy	1776	0		
Un_KN707886v1_decoy	2699	0		
Un_KN707887v1_decoy	3534	0		
Un_KN707888v1_decoy	2424	0		
Un_KN707889v1_decoy	1747	0		
Un_KN707890v1_decoy	1088	0		
Un_KN707891v1_decoy	1143	0		
Un_KN707892v1_decoy	2530	0		
Un_KN707893v1_decoy	8049	0		
Un_KN707894v1_decoy	1366	0		
Un_KN707895v1_decoy	4284	0		
Un_KN707896v1_decoy	33125	0		
Un_KN707897v1_decoy	2137	0		
Un_KN707898v1_decoy	3840	0		
Un_KN707899v1_decoy	3087	0		
Un_KN707900v1_decoy	2041	0		
Un_KN707901v1_decoy	3344	0		
Un_KN707902v1_decoy	2921	0		
Un_KN707903v1_decoy	6581	0		
Un_KN707904v1_decoy	3968	0		
Un_KN707905v1_decoy	2339	0		
Un_KN707906v1_decoy	1243	0		
Un_KN707907v1_decoy	7776	0		
Un_KN707908v1_decoy	19837	0		
Un_KN707909v1_decoy	1737	0		
Un_KN707910v1_decoy	1098	0		
Un_KN707911v1_decoy	1893	0		
Un_KN707912v1_decoy	1281	0		
Un_KN707913v1_decoy	1527	0		
Un_KN707914v1_decoy	2055	0		
Un_KN707915v1_decoy	2527	0		
Un_KN707916v1_decoy	3275	0		
Un_KN707917v1_decoy	1265	0		
Un_KN707918v1_decoy	2623	0		
Un_KN707919v1_decoy	4850	0		
Un_KN707920v1_decoy	3584	0		
Un_KN707921v1_decoy	2561	0		
Un_KN707922v1_decoy	3041	0		
Un_KN707923v1_decoy	1409	0		
Un_KN707924v1_decoy	4596	0		
Un_KN707925v1_decoy	11555	0		
Un_KN707926v1_decoy	1266	0		
Un_KN707927v1_decoy	1079	0		
Un_KN707928v1_decoy	1087	0		
Un_KN707929v1_decoy	1226	0		
Un_KN707930v1_decoy	1131	0		
Un_KN707931v1_decoy	1199	0		
Un_KN707932v1_decoy	1084	0		
Un_KN707933v1_decoy	2038	0		
Un_KN707934v1_decoy	1070	0		
Un_KN707935v1_decoy	1312	0		
Un_KN707936v1_decoy	4031	0		
Un_KN707937v1_decoy	7445	0		
Un_KN707938v1_decoy	1770	0		
Un_KN707939v1_decoy	5600	0		
Un_KN707940v1_decoy	1882	0		
Un_KN707941v1_decoy	1170	0		
Un_KN707942v1_decoy	1300	0		
Un_KN707943v1_decoy	5325	0		
Un_KN707944v1_decoy	2043	0		
Un_KN707945v1_decoy	1072	0		
Un_KN707946v1_decoy	2463	0		
Un_KN707947v1_decoy	1010	0		
Un_KN707948v1_decoy	1432	0		
Un_KN707949v1_decoy	1162	0		
Un_KN707950v1_decoy	1095	0		
Un_KN707951v1_decoy	1118	0		
Un_KN707952v1_decoy	1383	0		
Un_KN707953v1_decoy	2289	0		
Un_KN707954v1_decoy	1648	0		
Un_KN707955v1_decoy	2203	0		
Un_KN707956v1_decoy	3270	0		
Un_KN707957v1_decoy	11499	0		
Un_KN707958v1_decoy	2474	0		
Un_KN707959v1_decoy	2294	0		
Un_KN707960v1_decoy	1238	0		
Un_KN707961v1_decoy	3410	0		
Un_KN707962v1_decoy	1523	0		
Un_KN707963v1_decoy	62955	0		
Un_KN707964v1_decoy	6282	0		
Un_KN707965v1_decoy	3836	0		
Un_KN707966v1_decoy	6486	0		
Un_KN707967v1_decoy	15368	0		
Un_KN707968v1_decoy	9572	0		
Un_KN707969v1_decoy	6413	0		
Un_KN707970v1_decoy	4104	0		
Un_KN707971v1_decoy	12943	0		
Un_KN707972v1_decoy	4650	0		
Un_KN707973v1_decoy	3080	0		
Un_KN707974v1_decoy	3134	0		
Un_KN707975v1_decoy	6211	0		
Un_KN707976v1_decoy	1126	0		
Un_KN707977v1_decoy	1101	0		
Un_KN707978v1_decoy	1101	0		
Un_KN707979v1_decoy	2648	0		
Un_KN707980v1_decoy	2973	0		
Un_KN707981v1_decoy	2520	0		
Un_KN707982v1_decoy	2318	0		
Un_KN707983v1_decoy	2606	0		
Un_KN707984v1_decoy	2205	0		
Un_KN707985v1_decoy	2929	0		
Un_KN707986v1_decoy	3869	0		
Un_KN707987v1_decoy	1117	0		
Un_KN707988v1_decoy	2960	0		
Un_KN707989v1_decoy	1009	0		
Un_KN707990v1_decoy	4048	0		
Un_KN707991v1_decoy	2193	0		
Un_KN707992v1_decoy	1830	0		
Un_JTFH01000001v1_decoy	25139	0		
Un_JTFH01000002v1_decoy	18532	0		
Un_JTFH01000003v1_decoy	15240	0		
Un_JTFH01000004v1_decoy	13739	0		
Un_JTFH01000005v1_decoy	11297	0		
Un_JTFH01000006v1_decoy	10074	0		
Un_JTFH01000007v1_decoy	9891	0		
Un_JTFH01000008v1_decoy	9774	0		
Un_JTFH01000009v1_decoy	9727	0		
Un_JTFH01000010v1_decoy	9358	0		
Un_JTFH01000011v1_decoy	8920	0		
Un_JTFH01000012v1_decoy	8479	0		
Un_JTFH01000013v1_decoy	8312	0		
Un_JTFH01000014v1_decoy	8261	0		
Un_JTFH01000015v1_decoy	8131	0		
Un_JTFH01000016v1_decoy	8051	0		
Un_JTFH01000017v1_decoy	7832	0		
Un_JTFH01000018v1_decoy	7710	0		
Un_JTFH01000019v1_decoy	7702	0		
Un_JTFH01000020v1_decoy	7479	0		
Un_JTFH01000021v1_decoy	7368	0		
Un_JTFH01000022v1_decoy	7162	0		
Un_JTFH01000023v1_decoy	7065	0		
Un_JTFH01000024v1_decoy	7019	0		
Un_JTFH01000025v1_decoy	6997	0		
Un_JTFH01000026v1_decoy	6994	0		
Un_JTFH01000027v1_decoy	6979	0		
Un_JTFH01000028v1_decoy	6797	0		
Un_JTFH01000029v1_decoy	6525	0		
Un_JTFH01000030v1_decoy	6246	0		
Un_JTFH01000031v1_decoy	5926	0		
Un_JTFH01000032v1_decoy	5914	0		
Un_JTFH01000033v1_decoy	5898	0		
Un_JTFH01000034v1_decoy	5879	0		
Un_JTFH01000035v1_decoy	5834	0		
Un_JTFH01000036v1_decoy	5743	0		
Un_JTFH01000037v1_decoy	5577	0		
Un_JTFH01000038v1_decoy	5413	0		
Un_JTFH01000039v1_decoy	5250	0		
Un_JTFH01000040v1_decoy	5246	0		
Un_JTFH01000041v1_decoy	5118	0		
Un_JTFH01000042v1_decoy	5058	0		
Un_JTFH01000043v1_decoy	4959	0		
Un_JTFH01000044v1_decoy	4853	0		
Un_JTFH01000045v1_decoy	4828	0		
Un_JTFH01000046v1_decoy	4819	0		
Un_JTFH01000047v1_decoy	4809	0		
Un_JTFH01000048v1_decoy	4710	0		
Un_JTFH01000049v1_decoy	4680	0		
Un_JTFH01000050v1_decoy	4645	0		
Un_JTFH01000051v1_decoy	4514	0		
Un_JTFH01000052v1_decoy	4439	0		
Un_JTFH01000053v1_decoy	4416	0		
Un_JTFH01000054v1_decoy	4409	0		
Un_JTFH01000055v1_decoy	4392	0		
Un_JTFH01000056v1_decoy	4359	0		
Un_JTFH01000057v1_decoy	4319	0		
Un_JTFH01000058v1_decoy	4290	0		
Un_JTFH01000059v1_decoy	4242	0		
Un_JTFH01000060v1_decoy	4228	0		
Un_JTFH01000061v1_decoy	4222	0		
Un_JTFH01000062v1_decoy	4216	0		
Un_JTFH01000063v1_decoy	4210	0		
Un_JTFH01000064v1_decoy	4206	0		
Un_JTFH01000065v1_decoy	4102	0		
Un_JTFH01000066v1_decoy	4101	0		
Un_JTFH01000067v1_decoy	4083	0		
Un_JTFH01000068v1_decoy	3967	0		
Un_JTFH01000069v1_decoy	3955	0		
Un_JTFH01000070v1_decoy	3945	0		
Un_JTFH01000071v1_decoy	3930	0		
Un_JTFH01000072v1_decoy	3929	0		
Un_JTFH01000073v1_decoy	3924	0		
Un_JTFH01000074v1_decoy	3919	0		
Un_JTFH01000075v1_decoy	3908	0		
Un_JTFH01000076v1_decoy	3892	0		
Un_JTFH01000077v1_decoy	3890	0		
Un_JTFH01000078v1_decoy	3859	0		
Un_JTFH01000079v1_decoy	3846	0		
Un_JTFH01000080v1_decoy	3835	0		
Un_JTFH01000081v1_decoy	3830	0		
Un_JTFH01000082v1_decoy	3828	0		
Un_JTFH01000083v1_decoy	3825	0		
Un_JTFH01000084v1_decoy	3821	0		
Un_JTFH01000085v1_decoy	3809	0		
Un_JTFH01000086v1_decoy	3801	0		
Un_JTFH01000087v1_decoy	3799	0		
Un_JTFH01000088v1_decoy	3737	0		
Un_JTFH01000089v1_decoy	3701	0		
Un_JTFH01000090v1_decoy	3698	0		
Un_JTFH01000091v1_decoy	3692	0		
Un_JTFH01000092v1_decoy	3686	0		
Un_JTFH01000093v1_decoy	3677	0		
Un_JTFH01000094v1_decoy	3664	0		
Un_JTFH01000095v1_decoy	3613	0		
Un_JTFH01000096v1_decoy	3611	0		
Un_JTFH01000097v1_decoy	3606	0		
Un_JTFH01000098v1_decoy	3584	0		
Un_JTFH01000099v1_decoy	3581	0		
Un_JTFH01000100v1_decoy	3543	0		
Un_JTFH01000101v1_decoy	3528	0		
Un_JTFH01000102v1_decoy	3527	0		
Un_JTFH01000103v1_decoy	3496	0		
Un_JTFH01000104v1_decoy	3493	0		
Un_JTFH01000105v1_decoy	3484	0		
Un_JTFH01000106v1_decoy	3435	0		
Un_JTFH01000107v1_decoy	3391	0		
Un_JTFH01000108v1_decoy	3374	0		
Un_JTFH01000109v1_decoy	3371	0		
Un_JTFH01000110v1_decoy	3361	0		
Un_JTFH01000111v1_decoy	3351	0		
Un_JTFH01000112v1_decoy	3340	0		
Un_JTFH01000113v1_decoy	3320	0		
Un_JTFH01000114v1_decoy	3282	0		
Un_JTFH01000115v1_decoy	3278	0		
Un_JTFH01000116v1_decoy	3260	0		
Un_JTFH01000117v1_decoy	3258	0		
Un_JTFH01000118v1_decoy	3253	0		
Un_JTFH01000119v1_decoy	3247	0		
Un_JTFH01000120v1_decoy	3230	0		
Un_JTFH01000121v1_decoy	3224	0		
Un_JTFH01000122v1_decoy	3216	0		
Un_JTFH01000123v1_decoy	3212	0		
Un_JTFH01000124v1_decoy	3194	0		
Un_JTFH01000125v1_decoy	3189	0		
Un_JTFH01000126v1_decoy	3177	0		
Un_JTFH01000127v1_decoy	3176	0		
Un_JTFH01000128v1_decoy	3173	0		
Un_JTFH01000129v1_decoy	3170	0		
Un_JTFH01000130v1_decoy	3166	0		
Un_JTFH01000131v1_decoy	3163	0		
Un_JTFH01000132v1_decoy	3143	0		
Un_JTFH01000133v1_decoy	3137	0		
Un_JTFH01000134v1_decoy	3116	0		
Un_JTFH01000135v1_decoy	3106	0		
Un_JTFH01000136v1_decoy	3093	0		
Un_JTFH01000137v1_decoy	3079	0		
Un_JTFH01000138v1_decoy	3053	0		
