contigID	contigLength	ExtractCompleteContig	PartialExtraction_Start	PartialExtraction_Stop
NT_187422.1	1774	0		
NT_187423.1	3920	0		
NT_187424.1	92983	0		
NT_187425.1	112505	0		
NT_187426.1	4055	0		
NT_187427.1	2415	0		
NT_187428.1	2318	0		
NT_187429.1	2186	0		
NT_187430.1	1951	0		
NT_187431.1	1300	0		
NT_187432.1	22689	0		
NT_187433.1	138126	0		
NT_187434.1	5674	0		
NT_187435.1	8127	0		
NT_187436.1	6361	0		
NT_187437.1	5353	0		
NT_187438.1	3253	0		
NT_187439.1	1899	0		
NT_187440.1	2983	0		
NT_187441.1	2168	0		
NT_187442.1	993	0		
NT_187443.1	91309	0		
NT_187444.1	1202	0		
NT_187445.1	1599	0		
NT_187446.1	1400	0		
NT_187447.1	2969	0		
NT_187448.1	1553	0		
NT_187449.1	7046	0		
NT_187450.1	31033	0		
NT_187451.1	44474	0		
NT_187452.1	4685	0		
NT_187453.1	4513	0		
NT_187454.1	6504	0		
NT_187455.1	6158	0		
NT_187456.1	3041	0		
NT_187457.1	5796	0		
NT_187458.1	1652	0		
NT_187459.1	1040	0		
NT_187460.1	1368	0		
NT_187461.1	2699	0		
NT_187462.1	1048	0		
NT_187463.1	1428	0		
NT_187464.1	1428	0		
NT_187465.1	1026	0		
NT_187466.1	1121	0		
NT_187467.1	1803	0		
NT_187468.1	2855	0		
NT_187469.1	3530	0		
NT_187470.1	8320	0		
NT_187471.1	1048	0		
NT_187472.1	1045	0		
NT_187473.1	1298	0		
NT_187474.1	2387	0		
NT_187475.1	1537	0		
NT_187476.1	1143	0		
NT_187477.1	1880	0		
NT_187478.1	1216	0		
NT_187479.1	970	0		
NT_187480.1	1788	0		
NT_187481.1	1484	0		
NT_187482.1	1750	0		
NT_187483.1	1308	0		
NT_187484.1	1658	0		
NT_187485.1	971	0		
NT_187486.1	1930	0		
NT_187487.1	990	0		
NT_187488.1	4215	0		
NT_187489.1	1136	0		
NT_187490.1	2656	0		
NT_187491.1	1650	0		
NT_187492.1	1451	0		
NT_187493.1	2378	0		
NT_187494.1	2805	0		
NT_187495.1	7992	0		
NT_187496.1	7642	0		
NT_113901.1	182896	0		
NT_167213.1	179198	0		
NT_167214.1	161802	0		
NT_167218.1	179693	0		
NT_187497.1	157432	0		
NT_167220.1	15008	0		
NT_167208.1	164239	0		
NT_187498.1	210658	0		
NT_187499.1	168472	0		
NT_187500.1	41891	0		
NT_187501.1	66486	0		
NT_187502.1	198735	0		
NT_187503.1	93321	0		
NT_187504.1	158759	0		
NT_187505.1	148850	0		
NT_187506.1	150742	0		
NT_187507.1	27745	0		
NT_187508.1	62944	0		
NT_187509.1	40191	0		
NT_187510.1	36723	0		
NT_187511.1	79590	0		
NT_187512.1	71251	0		
NT_167209.1	137718	0		
NT_187513.1	186739	0		
NT_167211.2	176608	0		
NT_113889.1	161147	0		
NT_187515.1	354444	0		
NT_187517.1	256271			
NT_187514.1	109528			
NT_187520.1	185285			
NW_003315905.1	182439			
NW_003315906.1	110268			
NW_003315907.2	366580			
NT_187521.1	50258			
NT_187519.1	911658			
NT_187516.1	425601			
NT_187518.1	165834			
NT_187525.1	136240			
NT_187526.1	70887			
NT_187529.1	223625			
NT_187522.1	120616			
NW_003315908.1	143390			
NT_187524.1	133041			
NT_187531.1	138019			
NT_187530.1	110395			
NT_187528.1	110099			
NW_003571033.2	96131			
NW_003315909.1	123821			
NT_187527.1	174166			
NT_187523.1	161578			
NW_003871060.2	173151			
NT_187535.1	109187			
NT_187537.1	224108			
NW_003315913.1	180671			
NT_187533.1	173649			
NT_187536.1	248252			
NT_187538.1	113034			
NT_187532.1	205312			
NT_187534.1	162429			
NT_187539.1	184404			
NT_187540.1	220246			
NW_003315915.1	376187			
NT_187541.1	111943			
NT_167250.2	586476			
NT_187544.1	158965			
NW_003315914.1	164536			
NT_187542.1	119912			
NT_187545.1	205944			
NT_187543.1	244096			
NT_187550.1	126136			
NT_187548.1	179043			
NT_187547.1	195710			
NW_003315920.1	82728			
NW_003571036.1	226852			
NT_187551.1	164558			
NW_003315917.2	1612928			
NW_003315918.1	101241			
NT_187549.1	172708			
NW_003315919.1	173459			
NT_187546.1	131892			
NT_167244.2	4672374	1		
NT_187555.1	175808			
NT_187554.1	152148			
NW_003315921.1	124736			
NT_187556.1	870480			
NT_187557.1	75005			
NW_004166862.2	185823			
NT_187552.1	197536			
NT_187553.1	271782			
NT_187558.1	157952			
NT_187561.1	209586			
NT_187559.1	158166			
NW_003315922.2	119183			
NT_187562.1	1111570			
NT_187564.1	271455			
NT_187563.1	126434			
NT_187560.1	209988			
NT_187572.1	145606			
NT_187568.1	282736			
NT_187565.1	292436			
NT_187576.1	985506			
NT_187570.1	300230			
NT_187577.1	624492			
NT_187566.1	141812			
NT_187567.1	374415			
NT_187574.1	133535			
NT_187575.1	36640			
NT_187573.1	158983			
NT_187571.1	305841			
NT_187569.1	132244			
NW_003315928.1	162988			
NW_003315929.1	71551			
NW_003315930.1	171286			
NW_003315931.1	60032			
NT_187578.1	439082			
NW_003315934.1	179254			
NT_187579.1	181496			
NW_003315935.1	309802			
NT_187580.1	188315			
NT_187586.1	210133			
NT_187584.1	177092			
NT_187585.1	296895			
NT_187583.1	204059			
NW_003315936.1	154407			
NW_003871073.1	200998			
NW_003871074.1	191409			
NT_187582.1	67707			
NT_187581.1	186169			
NW_003571049.1	167313			
NW_003571050.1	408271			
NT_187588.1	40090			
NW_003315938.1	120804			
NT_187587.1	238139			
NW_003315939.2	169178			
NW_003315941.1	138655			
NW_003315942.2	152874			
NT_187590.1	119498			
NW_003315940.1	184319			
NT_187589.1	76061			
NT_187591.1	56134			
NT_187594.1	191684			
NT_187593.1	180306			
NT_187597.1	103832			
NT_187595.1	169134			
NT_187592.1	306913			
NT_187596.1	37287			
NT_187598.1	322166			
NT_187601.1	1511111			
NT_187599.1	180703			
NT_187600.1	1351393			
NT_187602.1	478999			
NT_187604.1	263054			
NT_187603.1	327382			
NW_003315943.1	296527			
NT_187605.1	244917			
NW_003315944.2	388773			
NT_187606.1	430880			
NT_187610.1	134193			
NT_187609.1	63982			
NT_187608.1	232857			
NT_187607.1	2659700			
NW_003315945.1	192462			
NW_003315946.1	89672			
NW_003315952.3	375691			
NT_187613.1	391357			
NT_187611.1	196688			
NT_187614.1	2877074			
NW_003871091.1	278131			
NW_003871092.1	70345			
NW_003315953.2	133151			
NT_167251.2	1821992			
NW_003315954.1	223995			
NT_187615.1	235827			
NT_187616.1	108763			
NW_003315955.1	90219			
NT_187612.1	178921			
NT_187618.1	111737			
NW_003315956.1	289831			
NW_003315959.1	164789			
NW_003315960.1	198278			
NW_003315957.1	104552			
NW_003315958.1	167950			
NW_003315961.1	159547			
NT_187617.1	167999			
NT_187622.1	61734			
NT_187621.1	52969			
NW_003315962.1	385657			
NW_003315964.2	170222			
NW_003315965.1	188024			
NW_003315963.1	155864			
NT_187619.1	43156			
NT_187620.1	233762			
NW_003571054.1	987716			
NW_003315966.2	128386			
NT_187623.1	118774			
NT_187625.1	58661			
NT_187624.1	183433			
NW_003315967.2	63917			
NT_187628.1	166743			
NT_187627.1	143900			
NW_003315968.2	201197			
NW_003315969.2	74653			
NW_003315970.2	116689			
NT_187626.1	82692			
NT_187629.1	259914			
NT_187632.1	186262			
NT_187633.1	304135			
NT_187630.1	263666			
NT_187631.1	101331			
NW_003315972.2	96924			
NW_003315971.2	162811			
NT_187634.1	284869			
NT_187635.1	144206			
NT_187636.1	248807			
NT_187637.1	170399			
NT_187638.1	157053			
NT_187639.1	171027			
NT_187640.1	204239			
NT_187641.1	209512			
NT_187642.1	155532			
NT_187643.1	170698			
NT_187644.1	184499			
NT_187645.1	170680			
NT_187646.1	162212			
NT_187648.1	214158			
NT_187647.1	161218			
NT_187649.1	162896			
NT_187650.1	378547			
NT_187651.1	1144418			
NT_187652.1	130957			
NT_113891.3	4795265	1		
NT_187653.1	190869			
NT_187655.1	136959			
NT_187654.1	318687			
NT_187656.1	106711			
NT_187657.1	214625			
NT_187658.1	572349			
NT_187659.1	196384			
NT_187660.1	5161414			
NT_187662.1	137721			
NT_187664.1	157099			
NT_187661.1	325800			
NW_003871093.1	88070			
NT_187663.1	1423190			
NT_187665.1	174061			
NT_187666.1	157710			
NW_003571055.2	729520			
NW_004504305.1	74013			
NT_187667.1	274009			
NT_187668.1	205194			
NT_187669.1	170665			
NT_187670.1	184516			
NT_187671.1	190932			
NT_187672.1	123111			
NT_187673.1	170701			
NT_187674.1	198005			
NT_187675.1	282224			
NT_187676.1	187935			
NT_187677.1	189352			
NT_187678.1	166540			
NT_187679.1	555799			
NT_167245.2	4604811	1		
NT_187680.1	229282			
NT_187681.1	218612			
NW_003571056.2	1064304			
NT_187682.1	176103			
NT_187683.1	186203			
NT_187684.1	200773			
NT_187685.1	170148			
NT_187686.1	215732			
NT_187687.1	170537			
NT_113949.2	177381			
NT_187688.1	163458			
NT_167246.2	4677643	1		
NW_003571057.2	1091841			
NT_187689.1	197351			
NT_167247.2	4827813	1		
NW_003571058.2	1066390			
NT_187690.1	164170			
NT_167248.2	4606388	1		
NW_003571059.2	1002683			
NT_187691.1	165607			
NT_167249.2	4929269	1		
NW_003571060.1	987100			
NT_187692.1	76752	1		
NW_003571061.2	796479			
NT_187693.1	1066800			
NC_012920.1	16569			
*	0	0		
