contigID	contigLength	ExtractCompleteContig	PartialExtraction_Start	PartialExtraction_Stop
KN538367.1	420164	0		
KN538370.1	86533	0		
KN538373.1	148762	0		
KZ559113.1	480415	0		
KV880765.1	468267	0		
KV766196.1	281919	0		
KN538371.1	206320	0		
KQ031384.1	481245	0		
KN538372.1	356766	0		
KQ090021.1	264545	0		
KN196482.1	211377	0		
KZ559115.1	230843	0		
KZ208914.1	165120	0		
KZ208922.1	93070	0		
KQ458386.1	405389	0		
KV575244.1	673059	0		
KZ559100.1	44955	0		
KZ208912.1	589656	0		
KZ208915.1	6367528	0		
KV880768.1	1927115	0		
KN196472.1	186494	0		
GL383545.1	179254	0		
GL383546.1	309802	0		
KI270824.1	181496	0		
KI270825.1	188315	0		
KQ090020.1	185507	0		
GL383547.1	154407	0		
KN538368.1	203552	0		
KI270826.1	186169	0		
KI270827.1	67707	0		
KZ559111.1	181167	0		
KI270829.1	204059	0		
KI270830.1	177092	0		
KI270831.1	296895	0		
KI270832.1	210133	0		
KI270902.1	106711	0		
KI270903.1	214625	0		
KZ559110.1	301637	0		
KI270927.1	218612	0		
GL877875.1	167313	0		
GL383549.1	120804	0		
GL383550.2	169178	0		
KQ090023.1	109323	0		
GL877876.1	408271	0		
GL383552.1	138655	0		
KI270904.1	572349	0		
GL383553.2	152874	0		
KI270835.1	238139	0		
GL383551.1	184319	0		
KI270837.1	40090	0		
KI270833.1	76061	0		
KI270834.1	119498	0		
KI270836.1	56134	0		
KZ208918.1	174808	0		
KZ559112.1	154139	0		
KI270838.1	306913	0		
KI270839.1	180306	0		
KI270840.1	191684	0		
KI270841.1	169134	0		
KI270842.1	37287	0		
KI270843.1	103832	0		
KQ090024.1	168146	0		
KQ090025.1	123480	0		
KI270844.1	322166	0		
KI270845.1	180703	0		
KI270846.1	1351393	0		
KI270847.1	1511111	0		
KZ208919.1	171798	0		
KI270852.1	478999	0		
KI270848.1	327382	0		
GL383554.1	296527	0		
KI270906.1	196384	0		
GL383555.2	388773	0		
KI270851.1	263054	0		
KI270849.1	244917	0		
KI270905.1	5161414	0		
KI270850.1	430880	0		
KQ031389.1	2365364	0		
KI270853.1	2659700	0		
GL383556.1	192462	0		
GL383557.1	89672	0		
KI270855.1	232857	0		
KQ031390.1	169136	0		
KI270856.1	63982	0		
KQ090027.1	267463	0		
KQ090026.1	59016	0		
KZ208921.1	78609	0		
KI270854.1	134193	0		
KI270909.1	325800	0		
KV766197.1	246895	0		
KZ559114.1	116753	0		
GL383563.3	375691	0		
KI270861.1	196688	0		
GL383564.2	133151	0		
GL000258.2	1821992	0		
KI270860.1	178921	0		
KI270907.1	137721	0		
KI270862.1	391357	0		
GL383565.1	223995	0		
KI270908.1	1423190	0		
KV766198.1	276292	0		
KI270910.1	157099	0		
GL383566.1	90219	0		
JH159146.1	278131	0		
JH159147.1	70345	0		
JH159148.1	88070	0		
KI270857.1	2877074	0		
KI270858.1	235827	0		
KI270859.1	108763	0		
KZ559116.1	163186	0		
GL383567.1	289831	0		
GL383568.1	104552	0		
GL383569.1	167950	0		
GL383570.1	164789	0		
GL383571.1	198278	0		
GL383572.1	159547	0		
KI270863.1	167999	0		
KI270864.1	111737	0		
KQ458385.1	205101	0		
KI270912.1	174061	0		
KI270911.1	157710	0		
KV575254.1	99845	0		
KV575246.1	163926	0		
KV575256.1	223118	0		
KV575253.1	166713	0		
KV575252.1	178197	0		
KV575255.1	161095	0		
KV575259.1	171263	0		
KI270917.1	190932	0		
KI270918.1	123111	0		
KI270919.1	170701	0		
KV575247.1	170206	0		
KV575248.1	168131	0		
KV575250.1	241058	0		
KV575249.1	293522	0		
KV575257.1	100553	0		
KI270920.1	198005	0		
KI270921.1	282224	0		
KI270922.1	187935	0		
KI270923.1	189352	0		
KI270929.1	186203	0		
KI270930.1	200773	0		
KI270931.1	170148	0		
KI270932.1	215732	0		
KI270933.1	170537	0		
KI270882.1	248807	0		
KI270883.1	170399	0		
KI270884.1	157053	0		
KI270885.1	171027	0		
KI270886.1	204239	0		
KI270887.1	209512	0		
KI270888.1	155532	0		
KV575258.1	156965	0		
KV575251.1	159285	0		
KV575260.1	145691	0		
KI270889.1	170698	0		
KI270890.1	184499	0		
GL000209.2	177381	0		
KI270891.1	170680	0		
KI270914.1	205194	0		
KI270915.1	170665	0		
KI270916.1	184516	0		
GL949746.1	987716	0		
GL949747.2	729520	0		
GL949748.2	1064304	0		
GL949749.2	1091841	0		
GL949750.2	1066390	0		
GL949751.2	1002683	0		
GL949752.1	987100	0		
GL949753.2	796479	0		
GL383573.1	385657	0		
GL383574.1	155864	0		
GL383575.2	170222	0		
KI270866.1	43156	0		
GL383576.1	188024	0		
KI270867.1	233762	0		
KI270865.1	52969	0		
KI270938.1	1066800	0		
KI270868.1	61734	0		
KI270760.1	109528	0		
KI270762.1	354444	0		
GL383518.1	182439	0		
KI270759.1	425601	0		
KI270766.1	256271	0		
GL383519.1	110268	0		
KI270761.1	165834	0		
KQ458382.1	141019	0		
GL383520.2	366580	0		
KI270763.1	911658	0		
KQ458383.1	349938	0		
KI270765.1	185285	0		
KI270764.1	50258	0		
KQ983255.1	278659	0		
KQ458384.1	212205	0		
KV880763.1	551020	0		
KZ208904.1	166136	0		
KZ208905.1	140355	0		
KI270892.1	162212	0		
GL383577.2	128386	0		
KI270869.1	118774	0		
KI270870.1	183433	0		
KI270871.1	58661	0		
GL383578.2	63917	0		
GL383579.2	201197	0		
GL383580.2	74653	0		
GL383581.2	116689	0		
KI270872.1	82692	0		
KI270873.1	143900	0		
KI270874.1	166743	0		
GL383582.2	162811	0		
GL383583.2	96924	0		
KI270875.1	259914	0		
KI270876.1	263666	0		
KI270877.1	101331	0		
KI270878.1	186262	0		
KI270879.1	304135	0		
KB663609.1	74013	0		
KI270928.1	176103	0		
KN196485.1	156562	0		
KN196486.1	153027	0		
KQ458387.1	155930	0		
KQ458388.1	174749	0		
KQ759761.1	145162	0		
KI270769.1	120616	0		
KI270767.1	161578	0		
GL383521.1	143390	0		
KI270772.1	133041	0		
GL383522.1	123821	0		
KI270770.1	136240	0		
KI270893.1	161218	0		
KI270894.1	214158	0		
GL582966.2	96131	0		
KI270773.1	70887	0		
KI270776.1	174166	0		
KI270768.1	110099	0		
KI270774.1	223625	0		
KI270771.1	110395	0		
KI270775.1	138019	0		
KQ983256.1	535088	0		
KZ208907.1	181658	0		
KZ208908.1	140361	0		
JH636055.2	173151	0		
GL383526.1	180671	0		
KI270779.1	205312	0		
KI270777.1	173649	0		
KI270782.1	162429	0		
KI270783.1	109187	0		
KI270778.1	248252	0		
KI270895.1	162896	0		
KZ208909.1	175849	0		
KI270780.1	224108	0		
KI270924.1	166540	0		
KI270781.1	113034	0		
KI270934.1	163458	0		
KZ559105.1	195063	0		
KI270935.1	197351	0		
KZ559101.1	164041	0		
KI270936.1	164170	0		
KZ559102.1	197752	0		
KI270937.1	165607	0		
KZ559103.1	302885	0		
KI270784.1	184404	0		
KQ983258.1	205407	0		
KV766193.1	420675	0		
GL383527.1	164536	0		
KI270790.1	220246	0		
GL383528.1	376187	0		
KI270787.1	111943	0		
GL000257.2	586476	0		
KI270785.1	119912	0		
KQ090013.1	90922	0		
KI270786.1	244096	0		
KI270788.1	158965	0		
KI270789.1	205944	0		
KI270896.1	378547	0		
KI270925.1	555799	0		
KQ090014.1	163749	0		
KQ090015.1	236512	0		
GL383532.1	82728	0		
KI270897.1	1144418	0		
GL383531.1	173459	0		
GL949742.1	226852	0		
GL339449.2	1612928	0		
KI270795.1	131892	0		
KI270791.1	195710	0		
GL383530.1	101241	0		
KI270898.1	130957	0		
KI270792.1	179043	0		
KI270796.1	172708	0		
KI270793.1	126136	0		
KI270794.1	164558	0		
KN196477.1	139087	0		
KV575243.1	362221	0		
KZ208910.1	135987	0		
KQ090017.1	82315	0		
GL383533.1	124736	0		
KB021644.2	185823	0		
KI270797.1	197536	0		
KI270798.1	271782	0		
KI270799.1	152148	0		
KI270800.1	175808	0		
KI270801.1	870480	0		
KI270802.1	75005	0		
KI270758.1	76752	1		
GL000250.2	4672374	1		
GL000251.2	4795265	1		
GL000252.2	4604811	1		
GL000253.2	4677643	1		
GL000254.2	4827813	1		
GL000255.2	4606388	1		
GL000256.2	4929269	1		
KI270804.1	157952	0		
KI270806.1	158166	0		
GL383534.2	119183	0		
KI270805.1	209988	0		
KI270899.1	190869	0		
KI270809.1	209586	0		
KI270803.1	1111570	0		
KI270807.1	126434	0		
KZ559106.1	172555	0		
KZ208913.1	680662	0		
KI270808.1	271455	0		
KI270811.1	292436	0		
KI270814.1	141812	0		
KI270810.1	374415	0		
KI270812.1	282736	0		
KI270815.1	132244	0		
KI270813.1	300230	0		
KI270816.1	305841	0		
KI270818.1	145606	0		
KI270817.1	158983	0		
KI270900.1	318687	0		
KI270819.1	133535	0		
KI270901.1	136959	0		
KI270820.1	36640	0		
KI270926.1	229282	0		
KZ559107.1	103072	0		
KI270821.1	985506	0		
KI270822.1	624492	0		
GL383539.1	162988	0		
GL383540.1	71551	0		
GL383541.1	171286	0		
GL383542.1	60032	0		
KI270823.1	439082	0		
KQ090018.1	163882	0		
KQ090019.1	134099	0		
KI270880.1	284869	0		
KI270881.1	144206	0		
KI270913.1	274009	0		
KV766199.1	188004	0		
KI270302.1	2274	0		
KI270303.1	1942	0		
KI270304.1	2165	0		
KI270305.1	1472	0		
KI270310.1	1201	0		
KI270311.1	12399	0		
KI270312.1	998	0		
KI270315.1	2276	0		
KI270316.1	1444	0		
KI270317.1	37690	0		
KI270320.1	4416	0		
KI270322.1	21476	0		
KI270329.1	1040	0		
KI270330.1	1652	0		
KI270333.1	2699	0		
KI270334.1	1368	0		
KI270335.1	1048	0		
KI270336.1	1026	0		
KI270337.1	1121	0		
KI270338.1	1428	0		
KI270340.1	1428	0		
KI270362.1	3530	0		
KI270363.1	1803	0		
KI270364.1	2855	0		
KI270366.1	8320	0		
KI270371.1	2805	0		
KI270372.1	1650	0		
KI270373.1	1451	0		
KI270374.1	2656	0		
KI270375.1	2378	0		
KI270376.1	1136	0		
KI270378.1	1048	0		
KI270379.1	1045	0		
KI270381.1	1930	0		
KI270382.1	4215	0		
KI270383.1	1750	0		
KI270384.1	1658	0		
KI270385.1	990	0		
KI270386.1	1788	0		
KI270387.1	1537	0		
KI270388.1	1216	0		
KI270389.1	1298	0		
KI270390.1	2387	0		
KI270391.1	1484	0		
KI270392.1	971	0		
KI270393.1	1308	0		
KI270394.1	970	0		
KI270395.1	1143	0		
KI270396.1	1880	0		
KI270411.1	2646	0		
KI270412.1	1179	0		
KI270414.1	2489	0		
KI270417.1	2043	0		
KI270418.1	2145	0		
KI270419.1	1029	0		
KI270420.1	2321	0		
KI270422.1	1445	0		
KI270423.1	981	0		
KI270424.1	2140	0		
KI270425.1	1884	0		
KI270429.1	1361	0		
KI270435.1	92983	0		
KI270438.1	112505	0		
KI270442.1	392061	0		
KI270448.1	7992	0		
KI270465.1	1774	0		
KI270466.1	1233	0		
KI270467.1	3920	0		
KI270468.1	4055	0		
KI270507.1	5353	0		
KI270508.1	1951	0		
KI270509.1	2318	0		
KI270510.1	2415	0		
KI270511.1	8127	0		
KI270512.1	22689	0		
KI270515.1	6361	0		
KI270516.1	1300	0		
KI270517.1	3253	0		
KI270518.1	2186	0		
KI270519.1	138126	0		
KI270521.1	7642	0		
KI270522.1	5674	0		
KI270528.1	2983	0		
KI270529.1	1899	0		
KI270530.1	2168	0		
KI270538.1	91309	0		
KI270539.1	993	0		
KI270544.1	1202	0		
KI270548.1	1599	0		
KI270579.1	31033	0		
KI270580.1	1553	0		
KI270581.1	7046	0		
KI270582.1	6504	0		
KI270583.1	1400	0		
KI270584.1	4513	0		
KI270587.1	2969	0		
KI270588.1	6158	0		
KI270589.1	44474	0		
KI270590.1	4685	0		
KI270591.1	5796	0		
KI270593.1	3041	0		
KI270706.1	175055	0		
KI270707.1	32032	0		
KI270708.1	127682	0		
KI270709.1	66860	0		
KI270710.1	40176	0		
KI270711.1	42210	0		
KI270712.1	176043	0		
KI270713.1	40745	0		
KI270714.1	41717	0		
KI270715.1	161471	0		
KI270716.1	153799	0		
KI270717.1	40062	0		
KI270718.1	38054	0		
KI270719.1	176845	0		
KI270720.1	39050	0		
KI270721.1	100316	0		
KI270722.1	194050	0		
KI270723.1	38115	0		
KI270724.1	39555	0		
KI270725.1	172810	0		
KI270726.1	43739	0		
KI270727.1	448248	0		
KI270728.1	1872759	0		
KI270729.1	280839	0		
KI270730.1	112551	0		
KI270731.1	150754	0		
KI270732.1	41543	0		
KI270733.1	179772	0		
KI270734.1	165050	0		
KI270735.1	42811	0		
KI270736.1	181920	0		
KI270737.1	103838	0		
KI270738.1	99375	0		
KI270739.1	73985	0		
KI270740.1	37240	0		
KI270741.1	157432	0		
KI270742.1	186739	0		
KI270743.1	210658	0		
KI270744.1	168472	0		
KI270745.1	41891	0		
KI270746.1	66486	0		
KI270747.1	198735	0		
KI270748.1	93321	0		
KI270749.1	158759	0		
KI270750.1	148850	0		
KI270751.1	150742	0		
KI270752.1	27745	0		
KI270753.1	62944	0		
KI270754.1	40191	0		
KI270755.1	36723	0		
KI270756.1	79590	0		
KI270757.1	71251	0		
*	0	0		
