contigID	contigLength	ExtractCompleteContig	PartialExtraction_Start	PartialExtraction_Stop
HPVTypeXS2.KC138720.1	7830	0		
NC_001436.1	8507	0		
Merkel_cell_polyomavirus.NC_010277.2	5387	0		
NC_000883.2	5596	0		
NC_004102.1	9646	0		
NC_009823.1	9711	0		
NC_009824.1	9456	0		
NC_009825.1	9355	0		
NC_009826.1	9343	0		
NC_009827.1	9628	0		
NC_030791.1	9443	0		
*	0	1		
